Probability,Account Name,Engagement Name,Created Date,Schedule Month,Region,Schedule Amount,Intacct Project ID,Project Code,Engagement Launch Date,Primary Partner,Fee,Engagement ID,Expense Budget,Engagement End Date,Office,Industry,_BATCH_ID_,_BATCH_LAST_RUN_
100%,The Center for Global Enterprise,CGE - Responsible AI,2020-10-02,2020-12-01,East,125000.0,CGE2001,CGE2001,2020-11-02,,1000000.0,0063Z00000kjMVe,,2021-08-31,,Technology,109.0,2025-07-01 10:12:25
100%,The Center for Global Enterprise,CGE - Responsible AI,2020-10-02,2021-01-01,East,125000.0,CGE2001,CGE2001,2020-11-02,,1000000.0,0063Z00000kjMVe,,2021-08-31,,Technology,109.0,2025-07-01 10:12:25
100%,The Center for Global Enterprise,CGE - Responsible AI,2020-10-02,2021-02-01,East,125000.0,CGE2001,CGE2001,2020-11-02,,1000000.0,0063Z00000kjMVe,,2021-08-31,,Technology,109.0,2025-07-01 10:12:25
100%,The Center for Global Enterprise,CGE - Responsible AI,2020-10-02,2021-03-01,East,125000.0,CGE2001,CGE2001,2020-11-02,,1000000.0,0063Z00000kjMVe,,2021-08-31,,Technology,109.0,2025-07-01 10:12:25
100%,The Center for Global Enterprise,CGE - Responsible AI,2020-10-02,2021-04-01,East,125000.0,CGE2001,CGE2001,2020-11-02,,1000000.0,0063Z00000kjMVe,,2021-08-31,,Technology,109.0,2025-07-01 10:12:25
100%,The Center for Global Enterprise,CGE - Responsible AI,2020-10-02,2021-05-01,East,125000.0,CGE2001,CGE2001,2020-11-02,,1000000.0,0063Z00000kjMVe,,2021-08-31,,Technology,109.0,2025-07-01 10:12:25
100%,The Center for Global Enterprise,CGE - Responsible AI,2020-10-02,2021-06-01,East,125000.0,CGE2001,CGE2001,2020-11-02,,1000000.0,0063Z00000kjMVe,,2021-08-31,,Technology,109.0,2025-07-01 10:12:25
100%,The Center for Global Enterprise,CGE - Responsible AI: 21-22 Retainer,2021-07-01,2021-10-01,US,200000.0,CGE2101,CGE2101,2021-10-01,,2400000.0,0063Z00000p02vX,,2022-09-30,,Technology,109.0,2025-07-01 10:12:25
100%,The Center for Global Enterprise,CGE - Responsible AI: 21-22 Retainer,2021-07-01,2021-11-01,US,200000.0,CGE2101,CGE2101,2021-10-01,,2400000.0,0063Z00000p02vX,,2022-09-30,,Technology,109.0,2025-07-01 10:12:25
100%,The Center for Global Enterprise,CGE - Responsible AI: 21-22 Retainer,2021-07-01,2021-12-01,US,200000.0,CGE2101,CGE2101,2021-10-01,,2400000.0,0063Z00000p02vX,,2022-09-30,,Technology,109.0,2025-07-01 10:12:25
100%,The Center for Global Enterprise,CGE - Responsible AI: 21-22 Retainer,2021-07-01,2022-01-01,US,200000.0,CGE2101,CGE2101,2021-10-01,,2400000.0,0063Z00000p02vX,,2022-09-30,,Technology,109.0,2025-07-01 10:12:25
100%,The Center for Global Enterprise,CGE - Responsible AI: 21-22 Retainer,2021-07-01,2022-02-01,US,200000.0,CGE2101,CGE2101,2021-10-01,,2400000.0,0063Z00000p02vX,,2022-09-30,,Technology,109.0,2025-07-01 10:12:25
100%,The Center for Global Enterprise,CGE - Responsible AI: 21-22 Retainer,2021-07-01,2022-03-01,US,200000.0,CGE2101,CGE2101,2021-10-01,,2400000.0,0063Z00000p02vX,,2022-09-30,,Technology,109.0,2025-07-01 10:12:25
100%,The Center for Global Enterprise,CGE - Responsible AI: 21-22 Retainer,2021-07-01,2022-04-01,US,200000.0,CGE2101,CGE2101,2021-10-01,,2400000.0,0063Z00000p02vX,,2022-09-30,,Technology,109.0,2025-07-01 10:12:25
100%,The Center for Global Enterprise,CGE - Responsible AI: 21-22 Retainer,2021-07-01,2022-05-01,US,200000.0,CGE2101,CGE2101,2021-10-01,,2400000.0,0063Z00000p02vX,,2022-09-30,,Technology,109.0,2025-07-01 10:12:25
100%,The Center for Global Enterprise,CGE - Responsible AI: 21-22 Retainer,2021-07-01,2022-06-01,US,200000.0,CGE2101,CGE2101,2021-10-01,,2400000.0,0063Z00000p02vX,,2022-09-30,,Technology,109.0,2025-07-01 10:12:25
100%,The Center for Global Enterprise,CGE - Responsible AI: 21-22 Retainer,2021-07-01,2022-07-01,US,200000.0,CGE2101,CGE2101,2021-10-01,,2400000.0,0063Z00000p02vX,,2022-09-30,,Technology,109.0,2025-07-01 10:12:25
100%,The Center for Global Enterprise,CGE - Responsible AI: 21-22 Retainer,2021-07-01,2022-08-01,US,200000.0,CGE2101,CGE2101,2021-10-01,,2400000.0,0063Z00000p02vX,,2022-09-30,,Technology,109.0,2025-07-01 10:12:25
100%,The Center for Global Enterprise,CGE - Responsible AI: 21-22 Retainer,2021-07-01,2022-09-01,US,200000.0,CGE2101,CGE2101,2021-10-01,,2400000.0,0063Z00000p02vX,,2022-09-30,,Technology,109.0,2025-07-01 10:12:25
100%,The Center for Global Enterprise,CGE - Responsible AI: July to September,2021-04-29,2021-07-01,East,250000.0,CGE2001,CGE2001,2021-07-01,,750000.0,0063Z00000o6koV,,2021-09-30,,Technology,109.0,2025-07-01 10:12:25
100%,The Center for Global Enterprise,CGE - Responsible AI: July to September,2021-04-29,2021-08-01,East,250000.0,CGE2001,CGE2001,2021-07-01,,750000.0,0063Z00000o6koV,,2021-09-30,,Technology,109.0,2025-07-01 10:12:25
100%,The Center for Global Enterprise,CGE - Responsible AI: July to September,2021-04-29,2021-09-01,East,250000.0,CGE2001,CGE2001,2021-07-01,,750000.0,0063Z00000o6koV,,2021-09-30,,Technology,109.0,2025-07-01 10:12:25
0%,Chanel,Chanel - AI Vision and Culture,2025-06-10,2025-07-01,Europe,0.0,,,,,0.0,006WR00000SqqTr,,,,Retail,109.0,2025-07-01 10:12:25
25%,Chanel,Chanel - Employee Value Proposition,2025-04-04,2025-09-01,Europe,200000.0,,CHA2501-01,2025-09-02,,200000.0,006WR00000Nzh4T,,,,Retail,109.0,2025-07-01 10:12:25
,Chanel,Chanel - PARENT - AI Vision and Culture,2025-06-10,2025-06-01,,0.0,,,,,0.0,006WR00000SqqTq,,,,Retail,109.0,2025-07-01 10:12:25
,Chanel,Chanel - PARENT - Employee Value Proposition,2025-04-04,2025-04-01,,0.0,,,,,0.0,006WR00000Nzh4S,,,,Retail,109.0,2025-07-01 10:12:25
100%,Citadel Enterprise Americas LLC,Citadel - Citadel 30th Anniversary,2020-06-01,2020-10-01,East,100000.0,CTD2002,CTD2002,2020-09-01,,100000.0,0063Z00000htRoR,,2020-09-28,,Financial Services & Investing,109.0,2025-07-01 10:12:25
100%,Citadel Enterprise Americas LLC,Citadel - Philanthropic Platform,2020-04-17,2020-05-01,East,400000.0,CTD2001,CTD2001,2020-05-01,,600000.0,0063Z00000jS2o2,,2020-06-12,,Financial Services & Investing,109.0,2025-07-01 10:12:25
100%,Citadel Enterprise Americas LLC,Citadel - Philanthropic Platform,2020-04-17,2020-06-01,East,200000.0,CTD2001,CTD2001,2020-05-01,,600000.0,0063Z00000jS2o2,,2020-06-12,,Financial Services & Investing,109.0,2025-07-01 10:12:25
100%,Coca-Cola Bottling Company United,Coca-Cola Bottling Company United - Program and Workshop for AI Culture,2024-01-03,2024-02-01,US,47692.0,CCB2401,CCB2401,2024-02-26,,190000.0,006KZ000002JNhX,15000,2024-05-17,,Food & Beverage,109.0,2025-07-01 10:12:25
100%,Coca-Cola Bottling Company United,Coca-Cola Bottling Company United - Program and Workshop for AI Culture,2024-01-03,2024-03-01,US,107308.0,CCB2401,CCB2401,2024-02-26,,190000.0,006KZ000002JNhX,15000,2024-05-17,,Food & Beverage,109.0,2025-07-01 10:12:25
100%,Coca-Cola Bottling Company United,Coca-Cola Bottling Company United - Program and Workshop for AI Culture,2024-01-03,2024-04-01,US,0.0,CCB2401,CCB2401,2024-02-26,,190000.0,006KZ000002JNhX,15000,2024-05-17,,Food & Beverage,109.0,2025-07-01 10:12:25
100%,Coca-Cola Bottling Company United,Coca-Cola Bottling Company United - Program and Workshop for AI Culture,2024-01-03,2024-05-01,US,35000.0,CCB2401,CCB2401,2024-02-26,,190000.0,006KZ000002JNhX,15000,2024-05-17,,Food & Beverage,109.0,2025-07-01 10:12:25
100%,Cognizant Technology Solutions,Cognizant - Launch Phase,2020-05-12,2020-06-01,East,690000.0,CZT2002,CZT2002,2020-06-01,,2760000.0,0063Z00000jtJi4,,2020-09-30,,Technology,109.0,2025-07-01 10:12:25
100%,Cognizant Technology Solutions,Cognizant - Launch Phase,2020-05-12,2020-07-01,East,690000.0,CZT2002,CZT2002,2020-06-01,,2760000.0,0063Z00000jtJi4,,2020-09-30,,Technology,109.0,2025-07-01 10:12:25
100%,Cognizant Technology Solutions,Cognizant - Launch Phase,2020-05-12,2020-08-01,East,690000.0,CZT2002,CZT2002,2020-06-01,,2760000.0,0063Z00000jtJi4,,2020-09-30,,Technology,109.0,2025-07-01 10:12:25
100%,Cognizant Technology Solutions,Cognizant - Launch Phase,2020-05-12,2020-09-01,East,690000.0,CZT2002,CZT2002,2020-06-01,,2760000.0,0063Z00000jtJi4,,2020-09-30,,Technology,109.0,2025-07-01 10:12:25
100%,Cognizant Technology Solutions,Cognizant - Post Launch,2020-08-17,2020-10-01,East,690000.0,CZT2002,CZT2002,2020-10-01,,3795000.0,0063Z00000lAM6C,,2021-03-31,,Technology,109.0,2025-07-01 10:12:25
100%,Cognizant Technology Solutions,Cognizant - Post Launch,2020-08-17,2020-11-01,East,690000.0,CZT2002,CZT2002,2020-10-01,,3795000.0,0063Z00000lAM6C,,2021-03-31,,Technology,109.0,2025-07-01 10:12:25
100%,Cognizant Technology Solutions,Cognizant - Post Launch,2020-08-17,2020-12-01,East,345000.0,CZT2002,CZT2002,2020-10-01,,3795000.0,0063Z00000lAM6C,,2021-03-31,,Technology,109.0,2025-07-01 10:12:25
100%,Cognizant Technology Solutions,Cognizant - Post Launch,2020-08-17,2021-01-01,East,690000.0,CZT2002,CZT2002,2020-10-01,,3795000.0,0063Z00000lAM6C,,2021-03-31,,Technology,109.0,2025-07-01 10:12:25
100%,Cognizant Technology Solutions,Cognizant - Post Launch,2020-08-17,2021-02-01,East,690000.0,CZT2002,CZT2002,2020-10-01,,3795000.0,0063Z00000lAM6C,,2021-03-31,,Technology,109.0,2025-07-01 10:12:25
100%,Cognizant Technology Solutions,Cognizant - Post Launch,2020-08-17,2021-03-01,East,690000.0,CZT2002,CZT2002,2020-10-01,,3795000.0,0063Z00000lAM6C,,2021-03-31,,Technology,109.0,2025-07-01 10:12:25
100%,Cognizant Technology Solutions,Cognizant - Scaling the Transformation: April - July 2021,2021-03-05,2021-04-01,East,390000.0,CZT2101,CZT2101,2021-04-01,,1560000.0,0063Z00000nl1rJ,,2021-07-30,,Technology,109.0,2025-07-01 10:12:25
100%,Cognizant Technology Solutions,Cognizant - Scaling the Transformation: April - July 2021,2021-03-05,2021-05-01,East,390000.0,CZT2101,CZT2101,2021-04-01,,1560000.0,0063Z00000nl1rJ,,2021-07-30,,Technology,109.0,2025-07-01 10:12:25
100%,Cognizant Technology Solutions,Cognizant - Scaling the Transformation: April - July 2021,2021-03-05,2021-06-01,East,390000.0,CZT2101,CZT2101,2021-04-01,,1560000.0,0063Z00000nl1rJ,,2021-07-30,,Technology,109.0,2025-07-01 10:12:25
100%,Cognizant Technology Solutions,Cognizant - Scaling the Transformation: April - July 2021,2021-03-05,2021-07-01,East,390000.0,CZT2101,CZT2101,2021-04-01,,1560000.0,0063Z00000nl1rJ,,2021-07-30,,Technology,109.0,2025-07-01 10:12:25
100%,Cognizant Technology Solutions,Cognizant - Scaling the Transformation: August 2021,2021-06-28,2021-08-01,East,75000.0,CZT2101,CZT2101,2021-08-02,,75000.0,0063Z00000ozmem,,2021-08-05,,Technology,109.0,2025-07-01 10:12:25
100%,Cognizant Technology Solutions,Cognizant - Vision & Narrative Phase 3,2019-08-29,2020-01-01,East,690000.0,CZT1902,CZT1902,2019-10-21,,2070000.0,0063Z00000gf0K4,,2020-01-31,,Technology,109.0,2025-07-01 10:12:25
100%,Cognizant Technology Solutions,Cognizant - Vision & Narrative Phase 4,2019-10-29,2020-02-01,East,690000.0,CZT2001,CZT2001,2020-02-01,,1380000.0,0063Z00000hL8Uc,,2020-03-31,,Technology,109.0,2025-07-01 10:12:25
100%,Cognizant Technology Solutions,Cognizant - Vision & Narrative Phase 4,2019-10-29,2020-03-01,East,690000.0,CZT2001,CZT2001,2020-02-01,,1380000.0,0063Z00000hL8Uc,,2020-03-31,,Technology,109.0,2025-07-01 10:12:25
100%,Cognizant Technology Solutions,Cognizant - Vision & Narrative Phase 5,2020-03-20,2020-04-01,East,690000.0,CZT2001,CZT2001,2020-04-01,,1380000.0,0063Z00000jPgrc,,2020-05-31,,Technology,109.0,2025-07-01 10:12:25
100%,Cognizant Technology Solutions,Cognizant - Vision & Narrative Phase 5,2020-03-20,2020-05-01,East,690000.0,CZT2001,CZT2001,2020-04-01,,1380000.0,0063Z00000jPgrc,,2020-05-31,,Technology,109.0,2025-07-01 10:12:25
100%,Color of Change,Color of Change - Organization and Culture Transformation,2022-07-11,2022-11-01,US,176209.0,COC2201,COC2201,2022-07-25,,1000000.0,0063Z00000uCljb,,2022-11-18,,Not For Profit,109.0,2025-07-01 10:12:25
100%,Color of Change,Color of Change - Organization and Culture Transformation,2022-07-11,2022-07-01,US,20014.0,COC2201,COC2201,2022-07-25,,1000000.0,0063Z00000uCljb,,2022-11-18,,Not For Profit,109.0,2025-07-01 10:12:25
100%,Color of Change,Color of Change - Organization and Culture Transformation,2022-07-11,2022-08-01,US,264226.0,COC2201,COC2201,2022-07-25,,1000000.0,0063Z00000uCljb,,2022-11-18,,Not For Profit,109.0,2025-07-01 10:12:25
100%,Color of Change,Color of Change - Organization and Culture Transformation,2022-07-11,2022-09-01,US,264313.0,COC2201,COC2201,2022-07-25,,1000000.0,0063Z00000uCljb,,2022-11-18,,Not For Profit,109.0,2025-07-01 10:12:25
100%,Color of Change,Color of Change - Organization and Culture Transformation,2022-07-11,2022-10-01,US,275238.0,COC2201,COC2201,2022-07-25,,1000000.0,0063Z00000uCljb,,2022-11-18,,Not For Profit,109.0,2025-07-01 10:12:25
100%,Color of Change,Color of Change - Organization and Culture Transformation: Phases 2 & 3,2022-11-04,2022-12-01,US,205148.0,COC2203,COC2203,2022-11-21,,655000.0,0063Z00000wwNSt,,2023-02-10,,Not For Profit,109.0,2025-07-01 10:12:25
100%,Color of Change,Color of Change - Organization and Culture Transformation: Phases 2 & 3,2022-11-04,2023-01-01,US,319493.0,COC2203,COC2203,2022-11-21,,655000.0,0063Z00000wwNSt,,2023-02-10,,Not For Profit,109.0,2025-07-01 10:12:25
100%,Color of Change,Color of Change - Organization and Culture Transformation: Phases 2 & 3,2022-11-04,2023-02-01,US,130359.0,COC2203,COC2203,2022-11-21,,655000.0,0063Z00000wwNSt,,2023-02-10,,Not For Profit,109.0,2025-07-01 10:12:25
100%,Color of Change,Color of Change - Storyworld Program Design,2022-11-04,2022-11-01,US,5000.0,COC2202,COC2202,2022-11-30,,50000.0,0063Z00000wwNUf,,2023-01-20,,Not For Profit,109.0,2025-07-01 10:12:25
100%,Color of Change,Color of Change - Storyworld Program Design,2022-11-04,2022-12-01,US,35000.0,COC2202,COC2202,2022-11-30,,50000.0,0063Z00000wwNUf,,2023-01-20,,Not For Profit,109.0,2025-07-01 10:12:25
100%,Color of Change,Color of Change - Storyworld Program Design,2022-11-04,2022-12-01,US,10000.0,COC2202,COC2202,2022-11-30,,50000.0,0063Z00000wwNUf,,2023-01-20,,Not For Profit,109.0,2025-07-01 10:12:25
100%,CoreWeave,CoreWeave - IPO Narrative,2025-03-07,2025-06-01,US,325598.0,,COR2501-01,2025-04-10,,1990000.0,006WR00000LkDuF,100000,2025-08-05,,Technology,109.0,2025-07-01 10:12:25
100%,CoreWeave,CoreWeave - IPO Narrative,2025-03-07,2025-06-01,US,551216.0,,COR2501-01,2025-04-10,,1990000.0,006WR00000LkDuF,100000,2025-08-05,,Technology,109.0,2025-07-01 10:12:25
100%,CoreWeave,CoreWeave - IPO Narrative,2025-03-07,2025-06-01,US,524967.0,,COR2501-01,2025-04-10,,1990000.0,006WR00000LkDuF,100000,2025-08-05,,Technology,109.0,2025-07-01 10:12:25
100%,CoreWeave,CoreWeave - IPO Narrative,2025-03-07,2025-07-01,US,429824.0,,COR2501-01,2025-04-10,,1990000.0,006WR00000LkDuF,100000,2025-08-05,,Technology,109.0,2025-07-01 10:12:25
100%,CoreWeave,CoreWeave - IPO Narrative,2025-03-07,2025-08-01,US,58395.0,,COR2501-01,2025-04-10,,1990000.0,006WR00000LkDuF,100000,2025-08-05,,Technology,109.0,2025-07-01 10:12:25
100%,CoreWeave,CoreWeave - IPO Narrative,2025-03-07,2025-09-01,US,100000.0,,COR2501-01,2025-04-10,,1990000.0,006WR00000LkDuF,100000,2025-08-05,,Technology,109.0,2025-07-01 10:12:25
25%,CoreWeave,CoreWeave - IPO Narrative: Extension,2025-06-16,2025-08-01,US,250000.0,,COR2501-02,,,500000.0,006WR00000TGNxe,,,,Technology,109.0,2025-07-01 10:12:25
25%,CoreWeave,CoreWeave - IPO Narrative: Extension,2025-06-16,2025-09-01,US,250000.0,,COR2501-02,,,500000.0,006WR00000TGNxe,,,,Technology,109.0,2025-07-01 10:12:25
,CoreWeave,CoreWeave - PARENT - IPO Narrative,2025-03-07,2025-03-01,,0.0,,,,,0.0,006WR00000LkDuE,,,,Technology,109.0,2025-07-01 10:12:25
100%,Crown Prince Court,CPC (Abu Dhabi) - Platform Project: Phase 4,2022-02-14,2022-06-01,Abu Dhabi,219718.0,CPC2201,CPC2201,2022-06-15,,1200000.0,0063Z00000rpyHb,,2022-09-23,San Francisco,Government & Education,109.0,2025-07-01 10:12:25
100%,Crown Prince Court,CPC (Abu Dhabi) - Platform Project: Phase 4,2022-02-14,2022-07-01,Abu Dhabi,321127.0,CPC2201,CPC2201,2022-06-15,,1200000.0,0063Z00000rpyHb,,2022-09-23,San Francisco,Government & Education,109.0,2025-07-01 10:12:25
100%,Crown Prince Court,CPC (Abu Dhabi) - Platform Project: Phase 4,2022-02-14,2022-08-01,Abu Dhabi,388732.0,CPC2201,CPC2201,2022-06-15,,1200000.0,0063Z00000rpyHb,,2022-09-23,San Francisco,Government & Education,109.0,2025-07-01 10:12:25
100%,Crown Prince Court,CPC (Abu Dhabi) - Platform Project: Phase 4,2022-02-14,2022-09-01,Abu Dhabi,270423.0,CPC2201,CPC2201,2022-06-15,,1200000.0,0063Z00000rpyHb,,2022-09-23,San Francisco,Government & Education,109.0,2025-07-01 10:12:25
100%,Crowdsmart Inc,Crowdsmart Inc - US@250 User Experience *,2022-06-29,2022-07-01,US,0.0,CRW2201,CRW2201,2022-07-06,,0.0,0063Z00000uBoWs,,2023-02-01,,Technology,109.0,2025-07-01 10:12:25
100%,Crowdsmart Inc,Crowdsmart Inc - US@250 User Experience *,2022-06-29,2022-08-01,US,0.0,CRW2201,CRW2201,2022-07-06,,0.0,0063Z00000uBoWs,,2023-02-01,,Technology,109.0,2025-07-01 10:12:25
100%,Crowdsmart Inc,Crowdsmart Inc - US@250 User Experience *,2022-06-29,2022-09-01,US,0.0,CRW2201,CRW2201,2022-07-06,,0.0,0063Z00000uBoWs,,2023-02-01,,Technology,109.0,2025-07-01 10:12:25
100%,Crowdsmart Inc,Crowdsmart Inc - US@250 User Experience *,2022-06-29,2022-10-01,US,0.0,CRW2201,CRW2201,2022-07-06,,0.0,0063Z00000uBoWs,,2023-02-01,,Technology,109.0,2025-07-01 10:12:25
100%,Crowdsmart Inc,Crowdsmart Inc - US@250 User Experience *,2022-06-29,2022-11-01,US,0.0,CRW2201,CRW2201,2022-07-06,,0.0,0063Z00000uBoWs,,2023-02-01,,Technology,109.0,2025-07-01 10:12:25
100%,Crowdsmart Inc,Crowdsmart Inc - US@250 User Experience *,2022-06-29,2022-12-01,US,0.0,CRW2201,CRW2201,2022-07-06,,0.0,0063Z00000uBoWs,,2023-02-01,,Technology,109.0,2025-07-01 10:12:25
100%,Crowdsmart Inc,Crowdsmart Inc - US@250 User Experience *,2022-06-29,2023-01-01,US,0.0,CRW2201,CRW2201,2022-07-06,,0.0,0063Z00000uBoWs,,2023-02-01,,Technology,109.0,2025-07-01 10:12:25
100%,Crowdsmart Inc,Crowdsmart Inc - US@250 User Experience *,2022-06-29,2023-02-01,US,0.0,CRW2201,CRW2201,2022-07-06,,0.0,0063Z00000uBoWs,,2023-02-01,,Technology,109.0,2025-07-01 10:12:25
100%,Crown Prince Court,Crown Prince Court (Abu Dhabi) - ODA Leadership Workshop 2024,2024-03-29,2024-04-01,Abu Dhabi,180000.0,CPC2401,ODA2401,2024-04-01,,180000.0,006WR00000279tV,10000,2024-05-31,Abu Dhabi,Government & Education,109.0,2025-07-01 10:12:25
100%,Crown Prince Court,Crown Prince Court (Abu Dhabi) - Platform Project: Phase 3 Extension,2022-03-18,2022-04-01,Abu Dhabi,72000.0,CPC2102,CPC2102,2022-03-28,,450000.0,0063Z00000sc1NQ,,2022-04-29,San Francisco,Government & Education,109.0,2025-07-01 10:12:25
100%,Crown Prince Court,Crown Prince Court (Abu Dhabi) - Platform Project: Phase 3 Extension,2022-03-18,2022-04-01,Abu Dhabi,378000.0,CPC2102,CPC2102,2022-03-28,,450000.0,0063Z00000sc1NQ,,2022-04-29,San Francisco,Government & Education,109.0,2025-07-01 10:12:25
100%,Crown Prince Court,Crown Prince Court (Abu Dhabi) - Platform Project: Phase 5,2022-10-03,2022-10-01,Abu Dhabi,143333.0,CPC2202,CPC2202,2022-10-10,,1035000.0,0063Z00000vssq7,,2023-01-27,San Francisco,Government & Education,109.0,2025-07-01 10:12:25
100%,Crown Prince Court,Crown Prince Court (Abu Dhabi) - Platform Project: Phase 5,2022-10-03,2022-11-01,Abu Dhabi,247576.0,CPC2202,CPC2202,2022-10-10,,1035000.0,0063Z00000vssq7,,2023-01-27,San Francisco,Government & Education,109.0,2025-07-01 10:12:25
100%,Crown Prince Court,Crown Prince Court (Abu Dhabi) - Platform Project: Phase 5,2022-10-03,2022-12-01,Abu Dhabi,182424.0,CPC2202,CPC2202,2022-10-10,,1035000.0,0063Z00000vssq7,,2023-01-27,San Francisco,Government & Education,109.0,2025-07-01 10:12:25
100%,Crown Prince Court,Crown Prince Court (Abu Dhabi) - Platform Project: Phase 5,2022-10-03,2023-01-01,Abu Dhabi,247576.0,CPC2202,CPC2202,2022-10-10,,1035000.0,0063Z00000vssq7,,2023-01-27,San Francisco,Government & Education,109.0,2025-07-01 10:12:25
100%,Crown Prince Court,Crown Prince Court (Abu Dhabi) - Platform Project: Phase 5,2022-10-03,2023-02-01,Abu Dhabi,39091.0,CPC2202,CPC2202,2022-10-10,,1035000.0,0063Z00000vssq7,,2023-01-27,San Francisco,Government & Education,109.0,2025-07-01 10:12:25
100%,Crown Prince Court,Crown Prince Court (Abu Dhabi) - Platform Project: Phase 5,2022-10-03,2022-12-01,Abu Dhabi,25000.0,CPC2202,CPC2202,2022-10-10,,1035000.0,0063Z00000vssq7,,2023-01-27,San Francisco,Government & Education,109.0,2025-07-01 10:12:25
100%,Crown Prince Court,Crown Prince Court (Abu Dhabi) - Platform Project: Phase 5,2022-10-03,2023-01-01,Abu Dhabi,129545.0,CPC2202,CPC2202,2022-10-10,,1035000.0,0063Z00000vssq7,,2023-01-27,San Francisco,Government & Education,109.0,2025-07-01 10:12:25
100%,Crown Prince Court,Crown Prince Court (Abu Dhabi) - Platform Project: Phase 5,2022-10-03,2023-02-01,Abu Dhabi,20455.0,CPC2202,CPC2202,2022-10-10,,1035000.0,0063Z00000vssq7,,2023-01-27,San Francisco,Government & Education,109.0,2025-07-01 10:12:25
100%,Crown Prince Court,Crown Prince Court (Abu Dhabi) - Platform Project Phase 2,2021-07-12,2021-08-01,Abu Dhabi,113793.0,CPC2101,CPC2101,2021-08-16,,320000.0,0063Z00000pgnZc,,2021-09-24,San Francisco,Government & Education,109.0,2025-07-01 10:12:25
100%,Crown Prince Court,Crown Prince Court (Abu Dhabi) - Platform Project Phase 2,2021-07-12,2021-09-01,Abu Dhabi,181207.0,CPC2101,CPC2101,2021-08-16,,320000.0,0063Z00000pgnZc,,2021-09-24,San Francisco,Government & Education,109.0,2025-07-01 10:12:25
